	image	clusterid	Morph	BinaryType
3598	TIC0407147727_morp0.596.png	0	0.596	SemiDetached
3599	TIC0376067182_morp0.234.png	1	0.234	Detached
3600	TIC0380117288_morp0.646.png	2	0.646	SemiDetached
3601	TIC0349970685_morp0.371.png	3	0.371	Detached
3602	TIC0158324245_morp0.403.png	1	0.403	SemiDetached
3603	TIC0138017750_morp0.675.png	0	0.675	SemiDetached
3604	TIC0150225473_morp0.605.png	3	0.605	SemiDetached
3605	TIC0397048159_morp0.564.png	3	0.564	SemiDetached
3606	TIC0370134610_morp0.163.png	1	0.163	Detached
3607	TIC0361388647_morp0.533.png	0	0.533	SemiDetached
3608	TIC0053085065_morp0.656.png	3	0.656	SemiDetached
3609	TIC0035101462_morp0.21.png	1	0.21	Detached
3610	TIC0388843945_morp0.368.png	3	0.368	Detached
3611	TIC0401925979_morp0.798.png	2	0.798	OverContact
3612	TIC0371991062_morp0.364.png	1	0.364	Detached
3613	TIC0328350926_morp0.288.png	1	0.288	Detached
3614	TIC0267043786_morp0.788.png	2	0.788	OverContact
3615	TIC0259070502_morp0.25.png	0	0.25	Detached
3616	TIC0459758530_morp0.172.png	1	0.172	Detached
3617	TIC0277069829_morp0.724.png	3	0.724	OverContact
3618	TIC0250387838_morp0.165.png	0	0.165	Detached
3619	TIC0393639812_morp0.593.png	3	0.593	SemiDetached
3620	TIC0455769191_morp0.339.png	0	0.339	Detached
3621	TIC0149629043_morp0.455.png	0	0.455	SemiDetached
3622	TIC0090911675_morp0.448.png	3	0.448	SemiDetached
3623	TIC0238896417_morp0.153.png	0	0.153	Detached
3624	TIC0121108244_morp0.703.png	2	0.703	OverContact
3625	TIC0362259855_morp0.672.png	3	0.672	SemiDetached
3626	TIC0285019418_morp0.554.png	3	0.554	SemiDetached
3627	TIC0350480660_morp0.302.png	1	0.302	Detached
3628	TIC0077158150_morp0.466.png	0	0.466	SemiDetached
3629	TIC0240873079_morp0.799.png	2	0.799	OverContact
3630	TIC0318868129_morp0.795.png	2	0.795	OverContact
3631	TIC0207511576_morp0.608.png	2	0.608	SemiDetached
3632	TIC0428534573_morp0.877.png	2	0.877	Ellipsoidal
3633	TIC0234933888_morp0.308.png	0	0.308	Detached
3634	TIC0030450412_morp0.355.png	0	0.355	Detached
3635	TIC0327259175_morp0.412.png	0	0.412	SemiDetached
3636	TIC0382069441_morp0.615.png	2	0.615	SemiDetached
3637	TIC0029697290_morp0.645.png	3	0.645	SemiDetached
3638	TIC0389754103_morp0.464.png	0	0.464	SemiDetached
3639	TIC0053189332_morp0.271.png	1	0.271	Detached
3640	TIC0417175621_morp0.341.png	0	0.341	Detached
3641	TIC0461660512_morp0.908.png	2	0.908	Ellipsoidal
3642	TIC0269562415_morp0.68.png	2	0.68	SemiDetached
3643	TIC0270288280_morp0.879.png	2	0.879	Ellipsoidal
3644	TIC0200135791_morp0.234.png	0	0.234	Detached
3645	TIC0333127661_morp0.29.png	1	0.29	Detached
3646	TIC0271799457_morp0.499.png	3	0.499	SemiDetached
3647	TIC0120576722_morp0.62.png	3	0.62	SemiDetached
3648	TIC0310556491_morp0.495.png	3	0.495	SemiDetached
3649	TIC0229676244_morp0.629.png	2	0.629	SemiDetached
3650	TIC0376891085_morp0.584.png	3	0.584	SemiDetached
3651	TIC0434893323_morp0.635.png	3	0.635	SemiDetached
3652	TIC0165987272_morp0.212.png	1	0.212	Detached
3653	TIC0312060302_morp0.599.png	3	0.599	SemiDetached
3654	TIC0165976940_morp0.218.png	0	0.218	Detached
3655	TIC0404804908_morp0.203.png	1	0.203	Detached
3656	TIC0332079835_morp0.153.png	0	0.153	Detached
3657	TIC0443494454_morp0.41.png	1	0.41	SemiDetached
3658	TIC0265613590_morp0.33.png	0	0.33	Detached
3659	TIC0178889597_morp0.515.png	3	0.515	SemiDetached
3660	TIC0268289462_morp0.447.png	0	0.447	SemiDetached
3661	TIC0454013359_morp0.345.png	0	0.345	Detached
3662	TIC0418720347_morp0.455.png	3	0.455	SemiDetached
3663	TIC0049701947_morp0.176.png	1	0.176	Detached
3664	TIC0423439467_morp0.593.png	3	0.593	SemiDetached
3665	TIC0440666925_morp0.524.png	3	0.524	SemiDetached
3666	TIC0128344724_morp0.781.png	2	0.781	OverContact
3667	TIC0279186939_morp0.231.png	1	0.231	Detached
3668	TIC0455824124_morp0.084.png	0	0.084	Detached
3669	TIC0336296852_morp0.526.png	0	0.526	SemiDetached
3670	TIC0090716944_morp0.028.png	1	0.028	Detached
3671	TIC0388940613_morp0.92.png	2	0.92	Ellipsoidal
3672	TIC0084069091_morp0.458.png	0	0.458	SemiDetached
3673	TIC0469460566_morp0.587.png	3	0.587	SemiDetached
3674	TIC0278296621_morp0.489.png	3	0.489	SemiDetached
3675	TIC0243192504_morp0.352.png	1	0.352	Detached
3676	TIC0232985036_morp0.668.png	2	0.668	SemiDetached
3677	TIC0391051349_morp0.713.png	2	0.713	OverContact
3678	TIC0256775514_morp0.66.png	3	0.66	SemiDetached
3679	TIC0032759110_morp0.128.png	1	0.128	Detached
3680	TIC0193728983_morp0.769.png	2	0.769	OverContact
3681	TIC0375477302_morp0.251.png	1	0.251	Detached
3682	TIC0167694820_morp0.707.png	2	0.707	OverContact
3683	TIC0373414766_morp0.691.png	3	0.691	SemiDetached
3684	TIC0294327312_morp0.585.png	3	0.585	SemiDetached
3685	TIC0255904363_morp0.593.png	3	0.593	SemiDetached
3686	TIC0279949020_morp0.1.png	1	0.1	Detached
3687	TIC0286169068_morp0.803.png	2	0.803	Ellipsoidal
3688	TIC0156091346_morp0.396.png	0	0.396	Detached
3689	TIC0350190639_morp0.349.png	1	0.349	Detached
3690	TIC0235718636_morp0.521.png	3	0.521	SemiDetached
3691	TIC0353565609_morp0.771.png	2	0.771	OverContact
3692	TIC0349911034_morp0.553.png	3	0.553	SemiDetached
3693	TIC0273501820_morp0.576.png	3	0.576	SemiDetached
3694	TIC0294191640_morp0.511.png	3	0.511	SemiDetached
3695	TIC0129764561_morp0.54.png	3	0.54	SemiDetached
3696	TIC0357685999_morp0.645.png	3	0.645	SemiDetached
3697	TIC0235982927_morp0.583.png	3	0.583	SemiDetached
3698	TIC0470085533_morp0.158.png	1	0.158	Detached
3699	TIC0180412528_morp0.16.png	1	0.16	Detached
3700	TIC0243352809_morp0.75.png	2	0.75	OverContact
3701	TIC0331860062_morp0.515.png	1	0.515	SemiDetached
3702	TIC0368334916_morp0.038.png	1	0.038	Detached
3703	TIC0367681735_morp0.796.png	2	0.796	OverContact
3704	TIC0320268279_morp0.772.png	2	0.772	OverContact
3705	TIC0167656297_morp0.319.png	1	0.319	Detached
3706	TIC0185403173_morp0.55.png	3	0.55	SemiDetached
3707	TIC0121078334_morp0.643.png	3	0.643	SemiDetached
3708	TIC0033864821_morp0.495.png	3	0.495	SemiDetached
3709	TIC0032702481_morp0.339.png	3	0.339	Detached
3710	TIC0284891601_morp0.823.png	2	0.823	Ellipsoidal
3711	TIC0192071095_morp0.117.png	0	0.117	Detached
3712	TIC0105233028_morp0.345.png	1	0.345	Detached
3713	TIC0265139391_morp0.514.png	3	0.514	SemiDetached
3714	TIC0356001283_morp0.744.png	2	0.744	OverContact
3715	TIC0360661624_morp0.169.png	1	0.169	Detached
3716	TIC0190390679_morp0.538.png	0	0.538	SemiDetached
3717	TIC0349519544_morp0.62.png	3	0.62	SemiDetached
3718	TIC0207200487_morp0.686.png	3	0.686	SemiDetached
3719	TIC0064108432_morp0.41.png	0	0.41	SemiDetached
3720	TIC0174310085_morp0.411.png	1	0.411	SemiDetached
3721	TIC0312907176_morp0.622.png	3	0.622	SemiDetached
3722	TIC0307490686_morp0.456.png	0	0.456	SemiDetached
3723	TIC0331183881_morp0.254.png	0	0.254	Detached
3724	TIC0273874851_morp0.555.png	3	0.555	SemiDetached
3725	TIC0048335665_morp0.698.png	3	0.698	SemiDetached
3726	TIC0121016578_morp0.19.png	1	0.19	Detached
3727	TIC0138971570_morp0.533.png	3	0.533	SemiDetached
3728	TIC0156380098_morp0.945.png	2	0.945	Ellipsoidal
3729	TIC0356340346_morp0.103.png	1	0.103	Detached
3730	TIC0356978132_morp0.045.png	1	0.045	Detached
3731	TIC0398221405_morp0.329.png	1	0.329	Detached
3732	TIC0274039311_morp0.142.png	1	0.142	Detached
3733	TIC0359390362_morp0.492.png	3	0.492	SemiDetached
3734	TIC0193627658_morp0.633.png	2	0.633	SemiDetached
3735	TIC0146688260_morp0.52.png	3	0.52	SemiDetached
3736	TIC0455206965_morp0.529.png	3	0.529	SemiDetached
3737	TIC0229741985_morp0.675.png	2	0.675	SemiDetached
3738	TIC0354518617_morp0.8.png	0	0.8	OverContact
3739	TIC0055659311_morp0.049.png	1	0.049	Detached
3740	TIC0139699256_morp0.455.png	0	0.455	SemiDetached
3741	TIC0264594607_morp0.756.png	2	0.756	OverContact
3742	TIC0172422394_morp0.417.png	0	0.417	SemiDetached
3743	TIC0440051305_morp0.757.png	2	0.757	OverContact
3744	TIC0101654574_morp0.168.png	0	0.168	Detached
3745	TIC0451960523_morp0.552.png	3	0.552	SemiDetached
3746	TIC0305399324_morp0.21.png	0	0.21	Detached
3747	TIC0197735761_morp0.745.png	2	0.745	OverContact
3748	TIC0293109489_morp0.453.png	0	0.453	SemiDetached
3749	TIC0178858648_morp0.319.png	0	0.319	Detached
3750	TIC0234874474_morp0.641.png	3	0.641	SemiDetached
3751	TIC0214299836_morp0.865.png	2	0.865	Ellipsoidal
3752	TIC0279955276_morp0.636.png	3	0.636	SemiDetached
3753	TIC0167812449_morp0.141.png	1	0.141	Detached
3754	TIC0099813351_morp0.21.png	1	0.21	Detached
3755	TIC0159854359_morp0.752.png	2	0.752	OverContact
3756	TIC0154067797_morp0.757.png	2	0.757	OverContact
3757	TIC0240911922_morp0.047.png	1	0.047	Detached
3758	TIC0033715938_morp0.529.png	0	0.529	SemiDetached
3759	TIC0056023695_morp0.578.png	3	0.578	SemiDetached
3760	TIC1400770435_morp0.038.png	1	0.038	Detached
3761	TIC0262434790_morp0.751.png	2	0.751	OverContact
3762	TIC0417765877_morp0.473.png	3	0.473	SemiDetached
3763	TIC0146601318_morp0.566.png	3	0.566	SemiDetached
3764	TIC0147102369_morp0.332.png	1	0.332	Detached
3765	TIC0126602778_morp0.644.png	2	0.644	SemiDetached
3766	TIC0350954272_morp0.631.png	3	0.631	SemiDetached
3767	TIC0063071165_morp0.085.png	1	0.085	Detached
3768	TIC0365069916_morp0.427.png	0	0.427	SemiDetached
3769	TIC0200939418_morp0.724.png	3	0.724	OverContact
3770	TIC0199709055_morp0.316.png	1	0.316	Detached
3771	TIC0233390838_morp0.172.png	0	0.172	Detached
3772	TIC0113061684_morp0.882.png	2	0.882	Ellipsoidal
3773	TIC0396720998_morp0.269.png	0	0.269	Detached
3774	TIC0290035575_morp0.616.png	3	0.616	SemiDetached
3775	TIC0436168322_morp0.58.png	3	0.58	SemiDetached
3776	TIC0466323338_morp0.07.png	1	0.07	Detached
3777	TIC0467354611_morp0.147.png	1	0.147	Detached
3778	TIC0048227278_morp0.37.png	1	0.37	Detached
3779	TIC0134522557_morp0.294.png	0	0.294	Detached
3780	TIC0364965655_morp0.742.png	2	0.742	OverContact
3781	TIC0082362447_morp0.307.png	0	0.307	Detached
3782	TIC0284364590_morp0.621.png	3	0.621	SemiDetached
3783	TIC0376339249_morp0.419.png	0	0.419	SemiDetached
3784	TIC0346934659_morp0.867.png	0	0.867	Ellipsoidal
3785	TIC0030382918_morp0.536.png	3	0.536	SemiDetached
3786	TIC0183537458_morp0.59.png	3	0.59	SemiDetached
3787	TIC0159386347_morp0.859.png	2	0.859	Ellipsoidal
3788	TIC0394657952_morp0.594.png	3	0.594	SemiDetached
3789	TIC0033521996_morp0.224.png	1	0.224	Detached
3790	TIC0179238861_morp0.566.png	3	0.566	SemiDetached
3791	TIC0188594653_morp0.765.png	2	0.765	OverContact
3792	TIC0030714849_morp0.118.png	1	0.118	Detached
3793	TIC0272843045_morp0.313.png	0	0.313	Detached
3794	TIC0101220458_morp0.494.png	0	0.494	SemiDetached
3795	TIC0165456443_morp0.301.png	1	0.301	Detached
3796	TIC0071103363_morp0.57.png	3	0.57	SemiDetached
3797	TIC0233635280_morp0.532.png	3	0.532	SemiDetached
3798	TIC0358022169_morp0.553.png	3	0.553	SemiDetached
3799	TIC0219201178_morp0.484.png	3	0.484	SemiDetached
3800	TIC0053122807_morp0.181.png	1	0.181	Detached
3801	TIC0468792279_morp0.304.png	3	0.304	Detached
3802	TIC0156376126_morp0.665.png	2	0.665	SemiDetached
3803	TIC0469441650_morp0.596.png	3	0.596	SemiDetached
3804	TIC0306763456_morp0.516.png	3	0.516	SemiDetached
3805	TIC0408512382_morp0.272.png	1	0.272	Detached
3806	TIC0417277789_morp0.544.png	3	0.544	SemiDetached
3807	TIC0149622009_morp0.733.png	2	0.733	OverContact
3808	TIC0271058763_morp0.726.png	2	0.726	OverContact
3809	TIC0373844472_morp0.352.png	0	0.352	Detached
3810	TIC0231093356_morp0.405.png	0	0.405	SemiDetached
3811	TIC0396201681_morp0.22.png	1	0.22	Detached
3812	TIC0401606923_morp0.139.png	1	0.139	Detached
3813	TIC0279640088_morp0.369.png	0	0.369	Detached
3814	TIC0366517381_morp0.666.png	2	0.666	SemiDetached
3815	TIC0161840630_morp0.595.png	0	0.595	SemiDetached
3816	TIC0101395259_morp0.173.png	1	0.173	Detached
3817	TIC0318825030_morp0.266.png	0	0.266	Detached
3818	TIC0229975095_morp0.272.png	1	0.272	Detached
3819	TIC0255682622_morp0.953.png	2	0.953	Ellipsoidal
3820	TIC0041561453_morp0.607.png	3	0.607	SemiDetached
3821	TIC0445181450_morp0.467.png	0	0.467	SemiDetached
3822	TIC0231840927_morp0.261.png	1	0.261	Detached
3823	TIC0410354930_morp0.554.png	3	0.554	SemiDetached
3824	TIC0441808796_morp0.244.png	0	0.244	Detached
3825	TIC0391643922_morp0.197.png	1	0.197	Detached
3826	TIC0298183671_morp0.428.png	2	0.428	SemiDetached
3827	TIC0220523550_morp0.166.png	1	0.166	Detached
3828	TIC0259864042_morp0.374.png	0	0.374	Detached
3829	TIC0142791832_morp0.246.png	0	0.246	Detached
3830	TIC0452955107_morp0.762.png	2	0.762	OverContact
3831	TIC0284613090_morp0.14.png	1	0.14	Detached
3832	TIC0359676320_morp0.504.png	3	0.504	SemiDetached
3833	TIC0305832152_morp0.604.png	3	0.604	SemiDetached
3834	TIC0358335586_morp0.564.png	3	0.564	SemiDetached
3835	TIC0410578942_morp0.583.png	3	0.583	SemiDetached
3836	TIC0042705187_morp0.62.png	0	0.62	SemiDetached
3837	TIC0310169616_morp0.74.png	2	0.74	OverContact
3838	TIC0123492200_morp0.961.png	2	0.961	Ellipsoidal
3839	TIC0418998975_morp0.928.png	2	0.928	Ellipsoidal
3840	TIC0140288359_morp0.893.png	2	0.893	Ellipsoidal
3841	TIC0089018905_morp0.34.png	0	0.34	Detached
3842	TIC0153709888_morp0.391.png	1	0.391	Detached
3843	TIC0333642126_morp0.125.png	1	0.125	Detached
3844	TIC0260128333_morp0.123.png	1	0.123	Detached
3845	TIC0215258019_morp0.545.png	3	0.545	SemiDetached
3846	TIC0316207527_morp0.287.png	0	0.287	Detached
3847	TIC0268610013_morp0.575.png	3	0.575	SemiDetached
3848	TIC0169815759_morp0.546.png	3	0.546	SemiDetached
3849	TIC0182894226_morp0.762.png	2	0.762	OverContact
3850	TIC0231048083_morp1.008.png	2	1.008	Ellipsoidal
3851	TIC0029914747_morp0.622.png	3	0.622	SemiDetached
3852	TIC0137687487_morp0.713.png	2	0.713	OverContact
3853	TIC0400525177_morp0.686.png	3	0.686	SemiDetached
3854	TIC0611402948_morp0.472.png	3	0.472	SemiDetached
3855	TIC0363885457_morp0.901.png	2	0.901	Ellipsoidal
3856	TIC0055746262_morp0.622.png	2	0.622	SemiDetached
3857	TIC0073723286_morp0.102.png	1	0.102	Detached
3858	TIC0139061135_morp0.562.png	3	0.562	SemiDetached
3859	TIC0062762261_morp0.106.png	1	0.106	Detached
3860	TIC0177723489_morp0.398.png	0	0.398	Detached
3861	TIC0141978095_morp0.222.png	1	0.222	Detached
3862	TIC0229481183_morp0.263.png	1	0.263	Detached
3863	TIC0336208030_morp0.801.png	2	0.801	Ellipsoidal
3864	TIC0325901255_morp0.477.png	0	0.477	SemiDetached
3865	TIC0430530755_morp0.618.png	3	0.618	SemiDetached
3866	TIC0364628248_morp0.506.png	3	0.506	SemiDetached
3867	TIC0279322914_morp0.118.png	1	0.118	Detached
3868	TIC0232030067_morp0.471.png	0	0.471	SemiDetached
3869	TIC0219788401_morp0.763.png	2	0.763	OverContact
3870	TIC0334886280_morp0.271.png	0	0.271	Detached
3871	TIC0310519261_morp0.754.png	2	0.754	OverContact
3872	TIC0126446153_morp0.581.png	3	0.581	SemiDetached
3873	TIC0177960771_morp0.192.png	1	0.192	Detached
3874	TIC0231822771_morp0.461.png	0	0.461	SemiDetached
3875	TIC0159464498_morp0.222.png	1	0.222	Detached
3876	TIC0120258315_morp0.54.png	3	0.54	SemiDetached
3877	TIC0036594985_morp0.54.png	3	0.54	SemiDetached
3878	TIC0220029715_morp0.275.png	0	0.275	Detached
3879	TIC0067949277_morp0.591.png	3	0.591	SemiDetached
3880	TIC0149976187_morp0.674.png	2	0.674	SemiDetached
3881	TIC0287085893_morp0.791.png	2	0.791	OverContact
3882	TIC0178723395_morp0.385.png	3	0.385	Detached
3883	TIC0367448265_morp0.52.png	0	0.52	SemiDetached
3884	TIC0289379110_morp0.531.png	3	0.531	SemiDetached
3885	TIC0287234729_morp0.357.png	1	0.357	Detached
3886	TIC0271241950_morp0.39.png	1	0.39	Detached
3887	TIC0423530755_morp0.242.png	0	0.242	Detached
3888	TIC0167692491_morp0.973.png	2	0.973	Ellipsoidal
3889	TIC0239104484_morp0.615.png	3	0.615	SemiDetached
3890	TIC0320323992_morp0.743.png	2	0.743	OverContact
3891	TIC0146601322_morp0.576.png	3	0.576	SemiDetached
3892	TIC0399860444_morp0.163.png	1	0.163	Detached
3893	TIC0232967440_morp0.143.png	1	0.143	Detached
3894	TIC0116853937_morp0.535.png	3	0.535	SemiDetached
3895	TIC0177995773_morp0.195.png	1	0.195	Detached
3896	TIC0348897766_morp0.81.png	2	0.81	Ellipsoidal
3897	TIC0722865779_morp0.321.png	0	0.321	Detached
3898	TIC0161638713_morp0.311.png	0	0.311	Detached
3899	TIC0094257578_morp0.465.png	3	0.465	SemiDetached
3900	TIC0424719589_morp0.124.png	1	0.124	Detached
3901	TIC0031273263_morp0.081.png	1	0.081	Detached
3902	TIC0164674992_morp0.571.png	3	0.571	SemiDetached
3903	TIC0142258314_morp0.696.png	3	0.696	SemiDetached
3904	TIC0277373390_morp0.528.png	3	0.528	SemiDetached
3905	TIC0261335113_morp0.065.png	1	0.065	Detached
3906	TIC0167747439_morp0.462.png	1	0.462	SemiDetached
3907	TIC0054637745_morp0.253.png	0	0.253	Detached
3908	TIC0443494351_morp0.723.png	2	0.723	OverContact
3909	TIC0237277760_morp0.514.png	3	0.514	SemiDetached
3910	TIC0155657581_morp0.585.png	3	0.585	SemiDetached
3911	TIC0198280388_morp0.793.png	2	0.793	OverContact
3912	TIC0468887783_morp0.305.png	0	0.305	Detached
3913	TIC0260708271_morp0.895.png	2	0.895	Ellipsoidal
3914	TIC0359675849_morp0.338.png	0	0.338	Detached
3915	TIC0277565268_morp0.739.png	2	0.739	OverContact
3916	TIC0308225941_morp0.558.png	3	0.558	SemiDetached
3917	TIC0269697721_morp0.682.png	2	0.682	SemiDetached
3918	TIC0260131665_morp0.661.png	2	0.661	SemiDetached
3919	TIC0268387175_morp0.621.png	3	0.621	SemiDetached
3920	TIC0279097963_morp0.104.png	0	0.104	Detached
3921	TIC0405391996_morp0.497.png	3	0.497	SemiDetached
3922	TIC0241532550_morp0.284.png	1	0.284	Detached
3923	TIC0255350388_morp0.433.png	1	0.433	SemiDetached
3924	TIC0416024040_morp0.634.png	3	0.634	SemiDetached
3925	TIC0092995573_morp0.29.png	0	0.29	Detached
3926	TIC0193994472_morp0.246.png	1	0.246	Detached
3927	TIC0027307817_morp0.685.png	3	0.685	SemiDetached
3928	TIC0394340319_morp0.317.png	1	0.317	Detached
3929	TIC0030828562_morp0.237.png	1	0.237	Detached
3930	TIC0160195393_morp0.672.png	2	0.672	SemiDetached
3931	TIC0088479623_morp0.502.png	3	0.502	SemiDetached
3932	TIC0150326668_morp0.449.png	0	0.449	SemiDetached
3933	TIC0199574211_morp0.219.png	0	0.219	Detached
3934	TIC0470283916_morp0.517.png	3	0.517	SemiDetached
3935	TIC0440003271_morp0.406.png	0	0.406	SemiDetached
3936	TIC0269505148_morp0.745.png	2	0.745	OverContact
3937	TIC0425675208_morp0.407.png	1	0.407	SemiDetached
3938	TIC0271877841_morp0.375.png	0	0.375	Detached
3939	TIC0378395625_morp0.753.png	3	0.753	OverContact
3940	TIC0239052494_morp0.538.png	3	0.538	SemiDetached
3941	TIC0067707406_morp0.558.png	3	0.558	SemiDetached
3942	TIC0088589037_morp0.489.png	0	0.489	SemiDetached
3943	TIC0207394908_morp0.347.png	0	0.347	Detached
3944	TIC0390549095_morp0.644.png	3	0.644	SemiDetached
3945	TIC0206544316_morp0.437.png	3	0.437	SemiDetached
3946	TIC0191965113_morp0.076.png	1	0.076	Detached
3947	TIC0355544723_morp0.539.png	3	0.539	SemiDetached
3948	TIC0214299966_morp0.245.png	1	0.245	Detached
3949	TIC0430677414_morp0.617.png	0	0.617	SemiDetached
3950	TIC0742037143_morp0.397.png	3	0.397	Detached
3951	TIC0341550561_morp0.847.png	2	0.847	Ellipsoidal
3952	TIC0193580427_morp0.744.png	2	0.744	OverContact
3953	TIC0152592870_morp0.662.png	2	0.662	SemiDetached
3954	TIC0149470723_morp0.621.png	0	0.621	SemiDetached
3955	TIC0396902326_morp0.247.png	0	0.247	Detached
3956	TIC0159493588_morp0.769.png	2	0.769	OverContact
3957	TIC0374265995_morp0.718.png	2	0.718	OverContact
3958	TIC0417497545_morp0.575.png	3	0.575	SemiDetached
3959	TIC0183979262_morp0.297.png	1	0.297	Detached
3960	TIC0186544053_morp0.144.png	1	0.144	Detached
3961	TIC0066355834_morp0.174.png	0	0.174	Detached
3962	TIC0198242678_morp0.507.png	3	0.507	SemiDetached
3963	TIC0263635510_morp0.336.png	0	0.336	Detached
3964	TIC0402918064_morp0.426.png	0	0.426	SemiDetached
3965	TIC0218878052_morp0.319.png	0	0.319	Detached
3966	TIC0160425283_morp0.756.png	2	0.756	OverContact
3967	TIC0298969838_morp0.233.png	0	0.233	Detached
3968	TIC0427767269_morp0.486.png	3	0.486	SemiDetached
3969	TIC0189639080_morp0.162.png	1	0.162	Detached
3970	TIC0319936861_morp0.578.png	3	0.578	SemiDetached
3971	TIC0270698296_morp0.611.png	3	0.611	SemiDetached
3972	TIC0181159386_morp0.44.png	1	0.44	SemiDetached
3973	TIC0340704073_morp0.733.png	2	0.733	OverContact
3974	TIC0165184400_morp0.589.png	2	0.589	SemiDetached
3975	TIC0350479101_morp0.127.png	1	0.127	Detached
3976	TIC0230016502_morp0.321.png	1	0.321	Detached
3977	TIC0237290473_morp0.526.png	3	0.526	SemiDetached
3978	TIC0282051803_morp0.414.png	3	0.414	SemiDetached
3979	TIC0399814051_morp0.601.png	3	0.601	SemiDetached
3980	TIC0446127290_morp0.715.png	2	0.715	OverContact
3981	TIC0347130362_morp0.187.png	1	0.187	Detached
3982	TIC0159220329_morp0.616.png	3	0.616	SemiDetached
3983	TIC0143350972_morp0.491.png	0	0.491	SemiDetached
3984	TIC0138578906_morp0.527.png	3	0.527	SemiDetached
3985	TIC0143100813_morp0.806.png	2	0.806	Ellipsoidal
3986	TIC0151587650_morp0.946.png	2	0.946	Ellipsoidal
3987	TIC0220082557_morp0.525.png	0	0.525	SemiDetached
3988	TIC0242843658_morp0.22.png	1	0.22	Detached
3989	TIC0260370454_morp0.697.png	2	0.697	SemiDetached
3990	TIC0275367529_morp0.398.png	1	0.398	Detached
3991	TIC0268772301_morp0.677.png	2	0.677	SemiDetached
3992	TIC0332910947_morp0.606.png	3	0.606	SemiDetached
3993	TIC2003333263_morp0.435.png	3	0.435	SemiDetached
3994	TIC0189349514_morp0.578.png	0	0.578	SemiDetached
3995	TIC0371108287_morp0.429.png	0	0.429	SemiDetached
3996	TIC0114500611_morp0.816.png	2	0.816	Ellipsoidal
3997	TIC0052449797_morp0.357.png	0	0.357	Detached
3998	TIC0360205899_morp0.659.png	3	0.659	SemiDetached
3999	TIC0278826516_morp0.082.png	0	0.082	Detached
4000	TIC0410418820_morp0.231.png	1	0.231	Detached
4001	TIC0284925600_morp0.532.png	3	0.532	SemiDetached
4002	TIC0152507230_morp0.707.png	2	0.707	OverContact
4003	TIC0356192212_morp0.803.png	2	0.803	Ellipsoidal
4004	TIC0025156751_morp0.445.png	0	0.445	SemiDetached
4005	TIC0145116411_morp0.575.png	0	0.575	SemiDetached
4006	TIC0103605167_morp0.149.png	1	0.149	Detached
4007	TIC0063972389_morp0.478.png	3	0.478	SemiDetached
4008	TIC0231922417_morp0.627.png	2	0.627	SemiDetached
